2025-10-30T15:28:19.356729,1103,0,water_quality,,,,,,24.62,351.38
2025-10-30T15:28:19.358610,1104,0,water_quality,,,,,,28.83,236.24
2025-10-30T15:28:19.360742,1099,0,water_quality,,,,,,25.87,336.35
2025-10-30T15:28:19.362729,1098,0,water_quality,,,,,,23.13,305.89
2025-10-30T15:28:19.366719,1101,0,water_quality,,,,,,29.16,246.36
2025-10-30T15:28:19.369789,1102,0,water_quality,,,,,,23.89,319.18
2025-10-30T15:28:19.371861,1100,0,water_quality,,,,,,22.11,305.68
2025-10-30T15:28:19.374278,1095,0,water_quality,,,,,,24.45,275.62
2025-10-30T15:28:19.376192,1097,0,water_quality,,,,,,27.14,100.71
2025-10-30T15:28:19.378553,1096,0,water_quality,,,,,,21.43,315.16
2025-10-30T15:28:19.383540,1094,0,water_quality,,,,,,28.18,295.81
2025-10-30T15:28:19.387237,1091,0,water_quality,,,,,,29.28,375.33
2025-10-30T15:28:19.390519,1093,0,water_quality,,,,,,26.73,314.7
2025-10-30T15:28:19.393855,1092,0,water_quality,,,,,,27.57,224.79
2025-10-30T15:28:19.396611,1089,0,water_quality,,,,,,28.33,156.1
2025-10-30T15:28:19.402387,1090,0,water_quality,,,,,,31.95,249.55
2025-10-30T15:28:19.405974,1088,0,water_quality,,,,,,23.48,391.76
2025-10-30T15:28:19.409271,1087,0,water_quality,,,,,,25.73,212.11
2025-10-30T15:28:19.412090,1086,0,water_quality,,,,,,28.56,187.01
2025-10-30T15:28:19.414900,1085,0,water_quality,,,,,,25.86,240.83
2025-10-30T15:28:19.417398,1084,0,water_quality,,,,,,25.05,234.37
2025-10-30T15:28:19.419775,1083,0,water_quality,,,,,,31.34,378.88
2025-10-30T15:28:19.421776,1082,0,water_quality,,,,,,23.51,149.95
2025-10-30T15:28:19.424409,1080,0,water_quality,,,,,,27.89,361.49
2025-10-30T15:28:19.426332,1081,0,water_quality,,,,,,28.46,274.07
2025-10-30T15:28:19.428243,1079,0,water_quality,,,,,,30.42,353.66
2025-10-30T15:28:19.430381,1077,0,water_quality,,,,,,31.81,395.61
2025-10-30T15:28:19.433523,1078,0,water_quality,,,,,,31.85,280.53
2025-10-30T15:28:19.435729,1076,0,water_quality,,,,,,26.79,111.03
2025-10-30T15:28:19.437978,1075,0,water_quality,,,,,,23.46,349.99
2025-10-30T15:28:19.440134,1074,0,water_quality,,,,,,30.81,382.76
2025-10-30T15:28:19.441987,1073,0,water_quality,,,,,,28.95,316.35
2025-10-30T15:28:19.444159,1071,0,water_quality,,,,,,26.08,110.97
2025-10-30T15:28:19.446129,1069,0,water_quality,,,,,,22.7,179.18
2025-10-30T15:28:19.449179,1070,0,water_quality,,,,,,25.94,377.01
2025-10-30T15:28:19.451969,1072,0,water_quality,,,,,,31.41,175.74
2025-10-30T15:28:19.454241,1066,0,water_quality,,,,,,26.41,356.73
2025-10-30T15:28:19.456355,1067,0,water_quality,,,,,,28.41,174.99
2025-10-30T15:28:19.458176,1065,0,water_quality,,,,,,20.78,350.56
2025-10-30T15:28:19.460118,1063,0,water_quality,,,,,,25.67,152.69
2025-10-30T15:28:19.462312,1062,0,water_quality,,,,,,27.5,380.18
2025-10-30T15:28:19.465546,1064,0,water_quality,,,,,,30.11,380.24
2025-10-30T15:28:19.468269,1061,0,water_quality,,,,,,27.83,105.09
2025-10-30T15:28:19.470483,1068,0,water_quality,,,,,,31.29,267.07
2025-10-30T15:28:19.472543,1059,0,water_quality,,,,,,31.31,384.23
2025-10-30T15:28:19.474415,1060,0,water_quality,,,,,,21.08,249.2
2025-10-30T15:28:19.476182,1057,0,water_quality,,,,,,27.06,161.41
2025-10-30T15:28:19.478240,1058,0,water_quality,,,,,,30.85,331.37
2025-10-30T15:28:19.480288,1053,0,water_quality,,,,,,29.12,282.43
2025-10-30T15:28:19.483884,1054,0,water_quality,,,,,,22.29,270.77
2025-10-30T15:28:19.486288,1056,0,water_quality,,,,,,21.23,108.22
2025-10-30T15:28:19.488111,1052,0,water_quality,,,,,,30.14,233.34
2025-10-30T15:28:19.490206,1055,0,water_quality,,,,,,20.6,335.72
2025-10-30T15:28:19.492194,1051,0,water_quality,,,,,,27.8,260.03
2025-10-30T15:28:19.494007,1047,0,water_quality,,,,,,27.32,100.79
2025-10-30T15:28:19.495838,1050,0,water_quality,,,,,,28.02,263.73
2025-10-30T15:28:19.498629,1045,0,water_quality,,,,,,20.95,380.9
2025-10-30T15:28:19.501895,1048,0,water_quality,,,,,,23.44,240.09
2025-10-30T15:28:19.504306,1046,0,water_quality,,,,,,30.36,382.3
2025-10-30T15:28:19.506668,1041,0,water_quality,,,,,,21.81,115.83
2025-10-30T15:28:19.509119,1043,0,water_quality,,,,,,23.11,139.04
2025-10-30T15:28:19.511058,1040,0,water_quality,,,,,,24.63,276.82
2025-10-30T15:28:19.513018,1044,0,water_quality,,,,,,24.13,386.4
2025-10-30T15:28:19.516151,1049,0,water_quality,,,,,,29.82,106.81
2025-10-30T15:28:19.518614,1042,0,water_quality,,,,,,21.65,120.75
2025-10-30T15:28:19.520775,1039,0,water_quality,,,,,,29.17,292.98
2025-10-30T15:28:19.522772,1038,0,water_quality,,,,,,20.5,393.13
2025-10-30T15:28:19.525115,1032,0,water_quality,,,,,,23.22,219.39
2025-10-30T15:28:19.527174,1037,0,water_quality,,,,,,22.37,132.91
2025-10-30T15:28:19.528982,1036,0,water_quality,,,,,,30.87,255.8
2025-10-30T15:28:19.535067,1034,0,water_quality,,,,,,31.6,199.07
2025-10-30T15:28:19.537219,1031,0,water_quality,,,,,,20.16,337.87
2025-10-30T15:28:19.539224,1033,0,water_quality,,,,,,20.19,266.27
2025-10-30T15:28:19.541256,1029,0,water_quality,,,,,,20.15,255.81
2025-10-30T15:28:19.543061,1035,0,water_quality,,,,,,25.6,274.21
2025-10-30T15:28:19.544837,1030,0,water_quality,,,,,,22.73,290.79
2025-10-30T15:28:19.548093,1026,0,water_quality,,,,,,31.28,223.07
2025-10-30T15:28:19.551637,1022,0,water_quality,,,,,,28.24,396.39
2025-10-30T15:28:19.554225,1027,0,water_quality,,,,,,25.71,292.65
2025-10-30T15:28:19.556641,1028,0,water_quality,,,,,,24.64,288.89
2025-10-30T15:28:19.558611,1024,0,water_quality,,,,,,25.33,311.95
2025-10-30T15:28:19.560442,1020,0,water_quality,,,,,,20.58,337.55
2025-10-30T15:28:19.562689,1019,0,water_quality,,,,,,23.93,338.67
2025-10-30T15:28:19.565686,1025,0,water_quality,,,,,,22.23,238.61
2025-10-30T15:28:19.568479,1023,0,water_quality,,,,,,25.35,337.52
2025-10-30T15:28:19.570472,1021,0,water_quality,,,,,,24.67,147.8
2025-10-30T15:28:19.572591,1018,0,water_quality,,,,,,21.5,379.16
2025-10-30T15:28:19.574600,1017,0,water_quality,,,,,,25.99,148.61
2025-10-30T15:28:19.576563,1016,0,water_quality,,,,,,28.61,116.57
2025-10-30T15:28:19.578448,1015,0,water_quality,,,,,,26.01,135.16
2025-10-30T15:28:19.581691,1014,0,water_quality,,,,,,30.61,306.98
2025-10-30T15:28:19.584520,1012,0,water_quality,,,,,,25.37,168.26
2025-10-30T15:28:19.586690,1013,0,water_quality,,,,,,30.49,240.67
2025-10-30T15:28:19.588768,1011,0,water_quality,,,,,,22.29,173.03
2025-10-30T15:28:19.591097,1009,0,water_quality,,,,,,29.89,365.31
2025-10-30T15:28:19.593140,1008,0,water_quality,,,,,,28.31,319.66
2025-10-30T15:28:19.595132,1010,0,water_quality,,,,,,30.2,181.12
2025-10-30T15:28:19.597639,1007,0,water_quality,,,,,,21.75,353.98
2025-10-30T15:28:19.600913,1005,0,water_quality,,,,,,23.7,208.66
2025-10-30T15:28:19.603078,1004,0,water_quality,,,,,,22.68,379.56
2025-10-30T15:28:19.604981,1003,0,water_quality,,,,,,21.75,151.23
2025-10-30T15:28:19.606934,1006,0,water_quality,,,,,,29.72,248.0
2025-10-30T15:28:19.608773,1001,0,water_quality,,,,,,25.99,375.78
2025-10-30T15:28:19.610739,999,0,water_quality,,,,,,29.57,124.17
2025-10-30T15:28:19.612919,1002,0,water_quality,,,,,,20.53,265.96
2025-10-30T15:28:19.615893,1000,0,water_quality,,,,,,22.03,111.21
2025-10-30T15:28:19.618567,998,0,water_quality,,,,,,30.68,243.75
2025-10-30T15:28:19.620573,996,0,water_quality,,,,,,30.48,289.35
2025-10-30T15:28:19.622708,997,0,water_quality,,,,,,24.4,177.73
2025-10-30T15:28:19.624927,994,0,water_quality,,,,,,30.04,162.57
2025-10-30T15:28:19.626807,995,0,water_quality,,,,,,30.26,222.0
2025-10-30T15:28:19.628845,993,0,water_quality,,,,,,28.43,396.52
2025-10-30T15:28:19.632109,992,0,water_quality,,,,,,31.95,135.01
2025-10-30T15:28:19.634523,990,0,water_quality,,,,,,29.08,253.43
2025-10-30T15:28:19.636808,991,0,water_quality,,,,,,28.95,169.75
2025-10-30T15:28:19.638764,989,0,water_quality,,,,,,28.29,266.45
2025-10-30T15:28:19.640705,988,0,water_quality,,,,,,20.82,391.4
2025-10-30T15:28:19.642626,986,0,water_quality,,,,,,28.28,333.22
2025-10-30T15:28:19.644673,987,0,water_quality,,,,,,21.52,194.68
2025-10-30T15:28:19.646596,985,0,water_quality,,,,,,21.67,208.47
2025-10-30T15:28:19.649785,984,0,water_quality,,,,,,22.04,127.32
2025-10-30T15:28:19.651998,982,0,water_quality,,,,,,29.1,149.41
2025-10-30T15:28:19.654166,983,0,water_quality,,,,,,29.32,189.07
2025-10-30T15:28:19.655933,981,0,water_quality,,,,,,20.78,295.16
2025-10-30T15:28:19.657895,979,0,water_quality,,,,,,20.53,214.65
2025-10-30T15:28:19.659946,980,0,water_quality,,,,,,30.65,204.25
2025-10-30T15:28:19.661771,978,0,water_quality,,,,,,26.08,226.37
2025-10-30T15:28:19.663914,977,0,water_quality,,,,,,30.32,176.41
2025-10-30T15:28:19.666780,976,0,water_quality,,,,,,30.32,350.55
2025-10-30T15:28:19.669323,974,0,water_quality,,,,,,27.15,345.91
2025-10-30T15:28:19.671489,973,0,water_quality,,,,,,21.44,177.76
2025-10-30T15:28:19.673345,957,0,water_quality,,,,,,21.87,233.5
2025-10-30T15:28:19.675203,972,0,water_quality,,,,,,23.02,281.95
2025-10-30T15:28:19.677456,975,0,water_quality,,,,,,23.83,176.22
2025-10-30T15:28:19.679476,954,0,water_quality,,,,,,25.97,290.32
2025-10-30T15:28:19.682347,970,0,water_quality,,,,,,29.5,399.69
2025-10-30T15:28:19.684942,969,0,water_quality,,,,,,26.38,190.26
2025-10-30T15:28:19.686932,971,0,water_quality,,,,,,27.28,151.38
2025-10-30T15:28:19.688911,956,0,water_quality,,,,,,20.14,106.47
2025-10-30T15:28:19.690905,955,0,water_quality,,,,,,23.63,366.21
2025-10-30T15:28:19.692789,953,0,water_quality,,,,,,27.45,385.81
2025-10-30T15:28:19.694642,952,0,water_quality,,,,,,27.66,140.35
2025-10-30T15:28:19.696451,951,0,water_quality,,,,,,25.06,138.23
2025-10-30T15:28:19.700439,950,0,water_quality,,,,,,29.64,125.51
2025-10-30T15:28:19.702664,949,0,water_quality,,,,,,31.69,255.69
2025-10-30T15:28:19.704550,948,0,water_quality,,,,,,25.96,320.21
2025-10-30T15:28:19.706794,947,0,water_quality,,,,,,25.75,249.58
2025-10-30T15:28:19.709171,945,0,water_quality,,,,,,31.5,295.47
2025-10-30T15:28:19.711153,946,0,water_quality,,,,,,26.57,238.68
2025-10-30T15:28:19.712997,943,0,water_quality,,,,,,24.86,179.69
2025-10-30T15:28:19.716133,944,0,water_quality,,,,,,23.24,313.24
2025-10-30T15:28:19.718667,941,0,water_quality,,,,,,21.14,202.11
2025-10-30T15:28:19.720646,942,0,water_quality,,,,,,31.17,289.76
2025-10-30T15:28:19.722910,939,0,water_quality,,,,,,31.3,190.79
2025-10-30T15:28:19.724754,940,0,water_quality,,,,,,29.52,372.06
2025-10-30T15:28:19.726576,938,0,water_quality,,,,,,25.83,206.25
2025-10-30T15:28:19.728414,936,0,water_quality,,,,,,21.87,122.71
2025-10-30T15:28:19.730824,937,0,water_quality,,,,,,27.04,327.16
2025-10-30T15:28:19.733736,935,0,water_quality,,,,,,23.16,392.04
2025-10-30T15:28:19.735932,934,0,water_quality,,,,,,29.45,189.44
2025-10-30T15:28:19.737887,933,0,water_quality,,,,,,21.43,367.61
2025-10-30T15:28:19.740145,932,0,water_quality,,,,,,26.01,328.66
2025-10-30T15:28:19.742175,931,0,water_quality,,,,,,20.91,104.12
2025-10-30T15:28:19.743893,930,0,water_quality,,,,,,29.82,271.66
2025-10-30T15:28:19.745970,929,0,water_quality,,,,,,30.06,169.44
2025-10-30T15:28:19.749209,928,0,water_quality,,,,,,31.85,379.88
2025-10-30T15:28:19.751602,926,0,water_quality,,,,,,30.48,305.01
2025-10-30T15:28:19.753738,925,0,water_quality,,,,,,20.8,281.92
2025-10-30T15:28:19.756235,927,0,water_quality,,,,,,25.63,246.26
2025-10-30T15:28:19.758696,922,0,water_quality,,,,,,21.8,165.2
2025-10-30T15:28:19.760921,923,0,water_quality,,,,,,24.6,299.66
2025-10-30T15:28:19.764268,924,0,water_quality,,,,,,31.1,100.35
2025-10-30T15:28:19.767793,921,0,water_quality,,,,,,21.8,328.07
2025-10-30T15:28:19.770113,919,0,water_quality,,,,,,27.25,288.39
2025-10-30T15:28:19.772614,920,0,water_quality,,,,,,30.83,114.23
2025-10-30T15:28:19.774967,918,0,water_quality,,,,,,26.85,330.89
2025-10-30T15:28:19.777529,917,0,water_quality,,,,,,24.26,257.33
2025-10-30T15:28:19.781102,916,0,water_quality,,,,,,20.28,182.74
2025-10-30T15:28:19.784837,915,0,water_quality,,,,,,31.77,258.71
2025-10-30T15:28:19.787720,912,0,water_quality,,,,,,30.05,197.37
2025-10-30T15:28:19.790528,913,0,water_quality,,,,,,29.12,111.46
2025-10-30T15:28:19.792648,914,0,water_quality,,,,,,27.11,202.64
2025-10-30T15:28:19.794500,910,0,water_quality,,,,,,25.66,367.14
2025-10-30T15:28:19.805254,911,0,water_quality,,,,,,23.76,380.46
2025-10-30T15:28:19.807286,909,0,water_quality,,,,,,28.44,266.99
2025-10-30T15:28:19.809155,908,0,water_quality,,,,,,30.89,122.96
2025-10-30T15:28:19.811078,904,0,water_quality,,,,,,21.4,320.09
2025-10-30T15:28:19.813323,907,0,water_quality,,,,,,28.35,166.4
2025-10-30T15:28:19.817951,905,0,water_quality,,,,,,21.36,221.27
2025-10-30T15:28:19.820506,906,0,water_quality,,,,,,22.18,170.53
2025-10-30T15:28:19.822486,903,0,water_quality,,,,,,28.31,364.36
2025-10-30T15:28:19.824579,902,0,water_quality,,,,,,21.76,219.17
2025-10-30T15:28:19.826448,900,0,water_quality,,,,,,21.12,121.79
2025-10-30T15:28:19.828636,901,0,water_quality,,,,,,30.77,320.63
2025-10-30T15:28:19.831779,898,0,water_quality,,,,,,29.06,179.12
2025-10-30T15:28:19.837583,899,0,water_quality,,,,,,23.89,245.09
2025-10-30T15:28:19.839862,897,0,water_quality,,,,,,25.09,265.1
2025-10-30T15:28:19.841698,893,0,water_quality,,,,,,21.79,267.41
2025-10-30T15:28:19.843781,894,0,water_quality,,,,,,30.54,368.28
2025-10-30T15:28:19.846139,896,0,water_quality,,,,,,27.2,267.13
2025-10-30T15:28:19.849694,892,0,water_quality,,,,,,29.11,282.53
2025-10-30T15:28:19.852158,891,0,water_quality,,,,,,26.91,157.85
2025-10-30T15:28:19.854071,889,0,water_quality,,,,,,29.44,215.2
2025-10-30T15:28:19.856026,887,0,water_quality,,,,,,24.55,171.95
2025-10-30T15:28:19.858053,895,0,water_quality,,,,,,31.36,123.63
2025-10-30T15:28:19.859877,890,0,water_quality,,,,,,25.9,115.04
2025-10-30T15:28:19.861811,886,0,water_quality,,,,,,26.51,108.09
2025-10-30T15:28:19.864301,888,0,water_quality,,,,,,24.76,206.71
2025-10-30T15:28:19.867294,885,0,water_quality,,,,,,24.88,386.67
2025-10-30T15:28:19.869684,884,0,water_quality,,,,,,20.34,333.9
2025-10-30T15:28:19.871523,883,0,water_quality,,,,,,20.02,199.07
2025-10-30T15:28:19.873527,882,0,water_quality,,,,,,29.29,120.57
2025-10-30T15:28:19.875661,881,0,water_quality,,,,,,20.71,212.49
2025-10-30T15:28:19.877742,880,0,water_quality,,,,,,25.04,266.31
2025-10-30T15:28:19.883139,879,0,water_quality,,,,,,31.15,145.66
2025-10-30T15:28:19.885456,877,0,water_quality,,,,,,29.17,234.84
2025-10-30T15:28:19.887332,878,0,water_quality,,,,,,29.21,129.2
2025-10-30T15:28:19.889439,876,0,water_quality,,,,,,30.52,135.36
2025-10-30T15:28:19.891915,875,0,water_quality,,,,,,23.42,121.33
2025-10-30T15:28:19.893961,874,0,water_quality,,,,,,27.03,237.44
2025-10-30T15:28:19.895746,873,0,water_quality,,,,,,23.14,137.44
2025-10-30T15:28:19.898513,872,0,water_quality,,,,,,23.77,170.5
2025-10-30T15:28:19.901229,865,0,water_quality,,,,,,22.98,267.88
2025-10-30T15:28:19.903261,867,0,water_quality,,,,,,21.67,308.63
2025-10-30T15:28:19.905326,871,0,water_quality,,,,,,31.91,323.39
2025-10-30T15:28:19.907748,870,0,water_quality,,,,,,21.66,385.25
2025-10-30T15:28:19.909991,869,0,water_quality,,,,,,24.01,351.11
2025-10-30T15:28:19.911877,864,0,water_quality,,,,,,28.84,236.99
2025-10-30T15:28:19.914112,866,0,water_quality,,,,,,20.51,130.38
2025-10-30T15:28:19.916952,868,0,water_quality,,,,,,29.21,342.38
2025-10-30T15:28:19.919142,863,0,water_quality,,,,,,20.21,269.21
2025-10-30T15:28:19.920963,862,0,water_quality,,,,,,26.32,377.85
2025-10-30T15:28:19.923087,861,0,water_quality,,,,,,21.59,214.23
2025-10-30T15:28:19.925086,859,0,water_quality,,,,,,23.48,334.34
2025-10-30T15:28:19.926915,860,0,water_quality,,,,,,25.48,261.03
2025-10-30T15:28:19.928904,858,0,water_quality,,,,,,25.12,121.94
2025-10-30T15:28:19.932624,856,0,water_quality,,,,,,26.51,141.52
2025-10-30T15:28:19.935103,855,0,water_quality,,,,,,24.79,275.14
2025-10-30T15:28:19.937029,857,0,water_quality,,,,,,21.28,144.4
2025-10-30T15:28:19.938916,853,0,water_quality,,,,,,26.66,314.86
2025-10-30T15:28:19.940951,854,0,water_quality,,,,,,30.74,235.49
2025-10-30T15:28:19.942880,852,0,water_quality,,,,,,22.31,122.58
2025-10-30T15:28:19.944694,851,0,water_quality,,,,,,29.0,311.13
2025-10-30T15:28:19.946833,850,0,water_quality,,,,,,30.9,362.62
2025-10-30T15:28:19.949797,849,0,water_quality,,,,,,30.34,140.27
2025-10-30T15:28:19.951971,848,0,water_quality,,,,,,30.63,357.35
2025-10-30T15:28:19.954361,846,0,water_quality,,,,,,23.96,206.69
2025-10-30T15:28:19.956382,845,0,water_quality,,,,,,31.63,124.71
2025-10-30T15:28:19.958199,844,0,water_quality,,,,,,25.84,170.21
2025-10-30T15:28:19.960305,847,0,water_quality,,,,,,25.77,147.9
2025-10-30T15:28:19.962230,843,0,water_quality,,,,,,23.11,159.24
2025-10-30T15:28:19.964634,842,0,water_quality,,,,,,23.14,379.75
2025-10-30T15:28:19.967569,841,0,water_quality,,,,,,20.47,321.78
2025-10-30T15:28:19.970556,840,0,water_quality,,,,,,26.14,179.72
2025-10-30T15:28:19.972570,837,0,water_quality,,,,,,22.9,140.53
2025-10-30T15:28:19.974443,836,0,water_quality,,,,,,21.11,294.76
2025-10-30T15:28:19.976357,838,0,water_quality,,,,,,22.19,383.05
2025-10-30T15:28:19.978331,834,0,water_quality,,,,,,23.98,148.77
2025-10-30T15:28:19.980428,835,0,water_quality,,,,,,25.01,339.69
2025-10-30T15:28:19.983708,833,0,water_quality,,,,,,23.67,360.85
2025-10-30T15:28:19.985954,831,0,water_quality,,,,,,26.05,203.03
2025-10-30T15:28:19.987957,832,0,water_quality,,,,,,20.1,271.04
2025-10-30T15:28:19.989937,839,0,water_quality,,,,,,29.53,123.5
2025-10-30T15:28:19.991870,829,0,water_quality,,,,,,25.08,111.34
2025-10-30T15:28:19.993832,830,0,water_quality,,,,,,22.13,219.36
2025-10-30T15:28:19.995645,827,0,water_quality,,,,,,20.02,182.34
2025-10-30T15:28:19.998256,828,0,water_quality,,,,,,21.72,378.94
2025-10-30T15:28:20.001175,825,0,water_quality,,,,,,26.24,110.18
2025-10-30T15:28:20.003165,822,0,water_quality,,,,,,25.05,188.15
2025-10-30T15:28:20.005071,823,0,water_quality,,,,,,20.21,319.97
2025-10-30T15:28:20.007207,824,0,water_quality,,,,,,31.27,384.42
2025-10-30T15:28:20.009515,820,0,water_quality,,,,,,31.53,232.19
2025-10-30T15:28:20.011503,826,0,water_quality,,,,,,26.67,195.49
2025-10-30T15:28:20.014795,821,0,water_quality,,,,,,21.01,364.96
2025-10-30T15:28:20.017980,817,0,water_quality,,,,,,25.47,327.11
2025-10-30T15:28:20.020303,815,0,water_quality,,,,,,28.43,132.25
2025-10-30T15:28:20.022224,816,0,water_quality,,,,,,24.96,346.37
2025-10-30T15:28:20.024217,810,0,water_quality,,,,,,30.47,238.65
2025-10-30T15:28:20.026088,818,0,water_quality,,,,,,21.67,236.12
2025-10-30T15:28:20.027947,819,0,water_quality,,,,,,20.6,123.89
2025-10-30T15:28:20.029843,813,0,water_quality,,,,,,29.09,206.11
2025-10-30T15:28:20.033033,814,0,water_quality,,,,,,31.6,134.76
2025-10-30T15:28:20.035378,812,0,water_quality,,,,,,27.75,225.87
2025-10-30T15:28:20.037367,809,0,water_quality,,,,,,24.45,130.37
2025-10-30T15:28:20.039413,808,0,water_quality,,,,,,31.33,354.26
2025-10-30T15:28:20.041285,797,0,water_quality,,,,,,25.63,240.72
2025-10-30T15:28:20.043126,804,0,water_quality,,,,,,29.65,330.67
2025-10-30T15:28:20.045247,807,0,water_quality,,,,,,29.36,195.66
2025-10-30T15:28:20.047528,805,0,water_quality,,,,,,21.67,163.57
2025-10-30T15:28:20.051246,806,0,water_quality,,,,,,30.42,229.44
2025-10-30T15:28:20.053331,802,0,water_quality,,,,,,23.16,163.69
2025-10-30T15:28:20.055356,799,0,water_quality,,,,,,27.45,196.78
2025-10-30T15:28:20.057244,803,0,water_quality,,,,,,30.8,189.05
2025-10-30T15:28:20.059109,801,0,water_quality,,,,,,29.9,123.9
2025-10-30T15:28:20.061105,800,0,water_quality,,,,,,20.74,312.88
2025-10-30T15:28:20.062945,798,0,water_quality,,,,,,22.53,141.34
2025-10-30T15:28:20.066297,796,0,water_quality,,,,,,22.57,337.16
2025-10-30T15:28:20.068945,795,0,water_quality,,,,,,31.46,346.9
2025-10-30T15:28:20.071401,794,0,water_quality,,,,,,31.02,269.99
2025-10-30T15:28:20.073854,793,0,water_quality,,,,,,30.95,206.62
2025-10-30T15:28:20.075792,792,0,water_quality,,,,,,29.21,341.11
2025-10-30T15:28:20.077837,790,0,water_quality,,,,,,24.64,269.86
2025-10-30T15:28:20.079827,791,0,water_quality,,,,,,29.65,340.72
2025-10-30T15:28:20.082945,787,0,water_quality,,,,,,21.58,344.06
2025-10-30T15:28:20.085383,789,0,water_quality,,,,,,28.05,395.29
2025-10-30T15:28:20.087264,788,0,water_quality,,,,,,26.73,193.56
2025-10-30T15:28:20.089181,786,0,water_quality,,,,,,23.22,390.71
2025-10-30T15:28:20.092728,781,0,water_quality,,,,,,26.01,296.59
2025-10-30T15:28:20.095442,775,0,water_quality,,,,,,25.32,156.33
