2025-10-29T17:54:15.662848,1,Node_water_quality_qd3kp,17.39174,78.358516,Kondapur,tds,AE-WM01,CoAP,00:15:00,200,25
2025-10-29T17:54:15.668301,1,Node_water_quality_9dpl0,17.419614,78.349619,Kukatpally,tds,AE-WM01,MQTT,00:01:00,200,22
2025-10-29T17:54:15.671585,1,Node_waste_management_eu8nl,17.405901,78.393403,Madhapur,tds,AE-WQ01,CoAP,00:05:00,200,21
2025-10-29T17:54:15.672691,1,Node_waste_management_d4ph3,17.430392,78.354698,Lingampally,tds,AE-WQ01,CoAP,00:15:00,200,20
2025-10-29T17:54:15.680310,3,Node_waste_management_w9m6h,17.395695,78.381333,Lingampally,tds,AE-WQ01,CoAP,00:05:00,200,16
2025-10-29T17:54:15.679844,3,Node_water_quality_dl7wg,17.425923,78.335096,Hitech City,tds,AE-WM01,MQTT,00:15:00,200,22
2025-10-29T17:54:15.682420,1,Node_waste_management_hjmx2,17.386231,78.337752,JNTU,tds,AE-WQ01,CoAP,00:01:00,200,21
2025-10-29T17:54:15.678796,1,Node_waste_management_8dtyu,17.421362,78.343535,Madhapur,tds,AE-WQ01,MQTT,00:15:00,200,29
2025-10-29T17:54:15.683573,1,Node_water_quality_313qo,17.427465,78.380556,Hitech City,tds,AE-WM01,CoAP,00:15:00,200,25
2025-10-29T17:54:15.681453,1,Node_water_quality_md51k,17.411012,78.379148,Gachibowli,tds,AE-WM01,CoAP,00:01:00,200,28
2025-10-29T17:54:15.714851,3,Node_water_quality_x40ll,17.433432,78.393751,Chandanagar,tds,AE-WM01,MQTT,00:15:00,200,6
2025-10-29T17:54:15.736422,3,Node_waste_management_l4sfy,17.434261,78.357004,Madhapur,tds,AE-WQ01,MQTT,00:15:00,200,8
2025-10-29T17:54:15.753746,3,Node_waste_management_abmdh,17.408554,78.376878,Chandanagar,tds,AE-WQ01,CoAP,00:15:00,200,6
2025-10-29T17:54:15.809812,3,Node_water_quality_whuc3,17.403328,78.375802,JNTU,tds,AE-WM01,MQTT,00:10:00,200,5
2025-10-29T17:54:15.822526,3,Node_waste_management_edag0,17.392334,78.37976,Miyapur,tds,AE-WQ01,CoAP,00:10:00,200,16
2025-10-29T17:54:15.939473,3,Node_waste_management_78wuy,17.409758,78.336628,Kothaguda,tds,AE-WQ01,CoAP,00:10:00,200,13
2025-10-29T17:54:15.964056,3,Node_waste_management_05c7j,17.401933,78.350203,Lingampally,tds,AE-WQ01,CoAP,00:10:00,200,25
2025-10-29T17:54:16.017333,2,Node_water_quality_886dc,17.418097,78.383377,Lingampally,tds,AE-WM01,CoAP,00:05:00,200,18
2025-10-29T17:54:16.052167,2,Node_water_quality_fziqy,17.389254,78.363893,Hitech City,tds,AE-WM01,CoAP,00:01:00,200,10
2025-10-29T17:54:16.056988,2,Node_water_quality_a8j06,17.388238,78.374475,Hitech City,tds,AE-WM01,CoAP,00:10:00,200,27
2025-10-29T17:54:16.078344,4,Node_water_quality_8poig,17.420539,78.374653,Kukatpally,tds,AE-WM01,CoAP,00:01:00,200,21
2025-10-29T17:54:16.082486,2,Node_waste_management_kemvr,17.427244,78.376671,Gachibowli,tds,AE-WQ01,CoAP,00:15:00,200,21
2025-10-29T17:54:16.095560,2,Node_waste_management_jdblf,17.417138,78.36479,Kothaguda,tds,AE-WQ01,CoAP,00:05:00,200,17
2025-10-29T17:54:16.131655,2,Node_waste_management_putct,17.402568,78.365815,Kukatpally,tds,AE-WQ01,CoAP,00:01:00,200,16
2025-10-29T17:54:16.168520,4,Node_waste_management_kedi9,17.388522,78.38853,Madhapur,tds,AE-WQ01,CoAP,00:05:00,200,8
2025-10-29T17:54:16.178865,2,Node_waste_management_56dxq,17.432705,78.381042,IIIT Campus,tds,AE-WQ01,CoAP,00:10:00,200,12
2025-10-29T17:54:16.220616,4,Node_water_quality_ejmxj,17.41538,78.372718,Kukatpally,tds,AE-WM01,CoAP,00:01:00,200,6
2025-10-29T17:54:16.238582,4,Node_water_quality_pv2o1,17.418727,78.374123,Kukatpally,tds,AE-WM01,CoAP,00:10:00,200,19
2025-10-29T17:54:16.240833,4,Node_waste_management_0pkq3,17.440949,78.347103,Hitech City,tds,AE-WQ01,MQTT,00:15:00,200,25
2025-10-29T17:54:16.239249,2,Node_waste_management_ua3kw,17.423846,78.377872,Madhapur,tds,AE-WQ01,CoAP,00:01:00,200,30
2025-10-29T17:54:16.249192,2,Node_water_quality_j2rnq,17.443499,78.390429,JNTU,tds,AE-WM01,CoAP,00:01:00,200,24
2025-10-29T17:54:16.268058,4,Node_waste_management_75ls8,17.441481,78.363859,Gachibowli,tds,AE-WQ01,MQTT,00:05:00,200,13
2025-10-29T17:54:16.287561,2,Node_water_quality_ac1ko,17.405915,78.343277,JNTU,tds,AE-WM01,CoAP,00:10:00,200,7
2025-10-29T17:54:16.313991,4,Node_water_quality_cxr4z,17.417445,78.353179,Kukatpally,tds,AE-WM01,MQTT,00:10:00,200,7
2025-10-29T17:54:16.328005,4,Node_water_quality_crbth,17.43365,78.357756,Kondapur,tds,AE-WM01,MQTT,00:05:00,200,12
2025-10-29T17:54:16.361109,4,Node_waste_management_di3sw,17.409782,78.392744,IIIT Campus,tds,AE-WQ01,CoAP,00:10:00,200,17
2025-10-29T17:54:16.433067,5,Node_water_quality_qc5hx,17.443441,78.385297,Lingampally,tds,AE-WM01,CoAP,00:05:00,200,23
2025-10-29T17:54:16.436947,4,Node_water_quality_ead2t,17.433523,78.392488,Gachibowli,tds,AE-WM01,CoAP,00:01:00,200,23
2025-10-29T17:54:16.481439,3,Node_water_quality_e44hk,17.411292,78.375261,Gachibowli,tds,AE-WM01,CoAP,00:15:00,200,10
2025-10-29T17:54:16.503885,3,Node_water_quality_uvulg,17.433476,78.370156,Chandanagar,tds,AE-WM01,CoAP,00:01:00,200,9
2025-10-29T17:54:16.540903,3,Node_waste_management_8x049,17.424747,78.388331,Kothaguda,tds,AE-WQ01,MQTT,00:01:00,200,8
2025-10-29T17:54:16.535933,3,Node_water_quality_8bd3g,17.417334,78.356275,BHEL,tds,AE-WM01,CoAP,00:15:00,200,18
2025-10-29T17:54:16.556211,5,Node_water_quality_bc6bh,17.42784,78.33964,Madhapur,tds,AE-WM01,MQTT,00:10:00,200,9
2025-10-29T17:54:16.568599,5,Node_water_quality_3a1xy,17.40705,78.384827,JNTU,tds,AE-WM01,MQTT,00:01:00,200,16
2025-10-29T17:54:16.613612,3,Node_water_quality_cx74a,17.422397,78.392246,Lingampally,tds,AE-WM01,CoAP,00:15:00,200,23
2025-10-29T17:54:16.609827,3,Node_waste_management_v464o,17.397869,78.368612,JNTU,tds,AE-WQ01,CoAP,00:10:00,200,32
2025-10-29T17:54:16.610204,3,Node_waste_management_3oza7,17.396488,78.388065,IIIT Campus,tds,AE-WQ01,MQTT,00:05:00,200,33
2025-10-29T17:54:16.630512,1,Node_waste_management_9schn,17.418605,78.360253,JNTU,tds,AE-WQ01,MQTT,00:15:00,200,19
2025-10-29T17:54:16.624613,5,Node_waste_management_9wrjw,17.439924,78.369573,Kothaguda,tds,AE-WQ01,CoAP,00:05:00,200,28
2025-10-29T17:54:16.638351,1,Node_waste_management_0ow3m,17.417251,78.339857,Madhapur,tds,AE-WQ01,MQTT,00:01:00,200,18
2025-10-29T17:54:16.641381,1,Node_waste_management_167uh,17.429232,78.371026,Hitech City,tds,AE-WQ01,CoAP,00:15:00,200,23
2025-10-29T17:54:16.640239,1,Node_water_quality_5zpa5,17.397838,78.365177,Madhapur,tds,AE-WM01,MQTT,00:01:00,200,24
2025-10-29T17:54:16.646216,1,Node_waste_management_7dkob,17.431609,78.375314,Gachibowli,tds,AE-WQ01,MQTT,00:01:00,200,27
2025-10-29T17:54:16.644742,1,Node_water_quality_gsabe,17.408,78.393768,Chandanagar,tds,AE-WM01,MQTT,00:05:00,200,29
2025-10-29T17:54:16.647993,1,Node_water_quality_6peln,17.438348,78.357075,Miyapur,tds,AE-WM01,MQTT,00:01:00,200,26
2025-10-29T17:54:16.655313,5,Node_waste_management_w1y01,17.444899,78.382852,JNTU,tds,AE-WQ01,MQTT,00:05:00,200,22
2025-10-29T17:54:16.651885,1,Node_water_quality_x58ca,17.40302,78.369008,Kothaguda,tds,AE-WM01,MQTT,00:15:00,200,26
2025-10-29T17:54:16.649513,1,Node_water_quality_qkhlw,17.386718,78.352137,Lingampally,tds,AE-WM01,MQTT,00:05:00,200,30
2025-10-29T17:54:16.654448,3,Node_water_quality_ukrgl,17.413597,78.358797,Kondapur,tds,AE-WM01,MQTT,00:05:00,200,27
2025-10-29T17:54:16.648784,1,Node_waste_management_07o4d,17.440206,78.362869,Kothaguda,tds,AE-WQ01,CoAP,00:01:00,200,33
2025-10-29T17:54:16.767251,5,Node_waste_management_8glub,17.427976,78.378695,Kondapur,tds,AE-WQ01,CoAP,00:15:00,200,23
2025-10-29T17:54:16.774140,5,Node_waste_management_jndhh,17.394673,78.36582,Lingampally,tds,AE-WQ01,MQTT,00:01:00,200,25
2025-10-29T17:54:16.818514,5,Node_water_quality_w52xf,17.388847,78.368245,Gachibowli,tds,AE-WM01,CoAP,00:01:00,200,20
2025-10-29T17:54:16.821915,5,Node_waste_management_4sirf,17.408114,78.382236,Gachibowli,tds,AE-WQ01,MQTT,00:15:00,200,19
2025-10-29T17:54:16.848329,3,Node_water_quality_zl7an,17.440174,78.361409,BHEL,tds,AE-WM01,MQTT,00:15:00,200,8
2025-10-29T17:54:16.867192,3,Node_waste_management_f50pt,17.43977,78.390893,Chandanagar,tds,AE-WQ01,MQTT,00:10:00,200,7
2025-10-29T17:54:16.890344,6,Node_water_quality_0p4s8,17.421839,78.383972,IIIT Campus,tds,AE-WM01,MQTT,00:05:00,200,8
2025-10-29T17:54:16.908130,5,Node_waste_management_yswnz,17.400966,78.379442,Miyapur,tds,AE-WQ01,CoAP,00:10:00,200,6
2025-10-29T17:54:16.961347,4,Node_waste_management_rx4d2,17.407374,78.373144,Kukatpally,tds,AE-WQ01,CoAP,00:10:00,200,7
2025-10-29T17:54:16.983375,2,Node_waste_management_xogt6,17.394538,78.354437,IIIT Campus,tds,AE-WQ01,MQTT,00:01:00,200,33
2025-10-29T17:54:16.991339,6,Node_waste_management_p6qvg,17.411786,78.374886,Lingampally,tds,AE-WQ01,CoAP,00:01:00,200,29
2025-10-29T17:54:16.985099,6,Node_waste_management_qx3yq,17.406798,78.336965,Kothaguda,tds,AE-WQ01,MQTT,00:05:00,200,36
2025-10-29T17:54:17.001878,2,Node_water_quality_uwxo8,17.393493,78.372851,Kondapur,tds,AE-WM01,CoAP,00:05:00,200,21
2025-10-29T17:54:16.987271,2,Node_waste_management_cvhf9,17.422554,78.348278,Hitech City,tds,AE-WQ01,CoAP,00:05:00,200,36
2025-10-29T17:54:17.019500,2,Node_waste_management_mseax,17.39902,78.338175,IIIT Campus,tds,AE-WQ01,MQTT,00:05:00,200,14
2025-10-29T17:54:17.031313,2,Node_waste_management_r1eqq,17.422657,78.336468,BHEL,tds,AE-WQ01,MQTT,00:10:00,200,14
2025-10-29T17:54:17.030620,4,Node_waste_management_h6ynu,17.442442,78.355874,JNTU,tds,AE-WQ01,CoAP,00:01:00,200,16
2025-10-29T17:54:17.028175,2,Node_water_quality_yh97l,17.407935,78.34345,IIIT Campus,tds,AE-WM01,MQTT,00:10:00,200,19
2025-10-29T17:54:17.036463,4,Node_waste_management_ly74t,17.403769,78.346356,BHEL,tds,AE-WQ01,MQTT,00:10:00,200,13
2025-10-29T17:54:17.032346,2,Node_waste_management_zymwh,17.401893,78.356006,Miyapur,tds,AE-WQ01,MQTT,00:01:00,200,18
2025-10-29T17:54:17.044003,4,Node_water_quality_4e74u,17.412976,78.363088,JNTU,tds,AE-WM01,MQTT,00:15:00,200,11
2025-10-29T17:54:17.048398,4,Node_waste_management_upf2d,17.388104,78.343909,Kothaguda,tds,AE-WQ01,CoAP,00:15:00,200,8
2025-10-29T17:54:17.070857,2,Node_water_quality_pozqo,17.425716,78.381266,Kothaguda,tds,AE-WM01,MQTT,00:01:00,200,9
2025-10-29T17:54:17.107528,6,Node_waste_management_1as6j,17.427681,78.371127,Kukatpally,tds,AE-WQ01,MQTT,00:10:00,200,6
2025-10-29T17:54:17.112718,6,Node_waste_management_7q842,17.438797,78.337756,Hitech City,tds,AE-WQ01,MQTT,00:15:00,200,4
2025-10-29T17:54:17.130900,6,Node_water_quality_otk99,17.40962,78.378688,Hitech City,tds,AE-WM01,CoAP,00:01:00,200,30
2025-10-29T17:54:17.137466,4,Node_water_quality_ypig7,17.397286,78.372568,Madhapur,tds,AE-WM01,CoAP,00:10:00,200,35
2025-10-29T17:54:17.144753,2,Node_water_quality_i6jj4,17.38754,78.362994,Chandanagar,tds,AE-WM01,MQTT,00:05:00,200,30
2025-10-29T17:54:17.146307,6,Node_water_quality_vw2zt,17.416432,78.380378,JNTU,tds,AE-WM01,MQTT,00:15:00,200,32
2025-10-29T17:54:17.155829,4,Node_water_quality_dclv7,17.437276,78.344414,Chandanagar,tds,AE-WM01,MQTT,00:01:00,200,25
2025-10-29T17:54:17.170734,4,Node_waste_management_62qqf,17.3893,78.384828,Gachibowli,tds,AE-WQ01,MQTT,00:10:00,200,15
2025-10-29T17:54:17.184261,2,Node_waste_management_u1o85,17.403864,78.371559,BHEL,tds,AE-WQ01,CoAP,00:05:00,200,6
2025-10-29T17:54:17.254591,4,Node_water_quality_i0p29,17.404584,78.373833,Madhapur,tds,AE-WM01,MQTT,00:05:00,200,20
2025-10-29T17:54:17.268421,7,Node_waste_management_y3uf3,17.441594,78.370623,Kothaguda,tds,AE-WQ01,CoAP,00:05:00,200,24
2025-10-29T17:54:17.343539,7,Node_waste_management_8okyy,17.394562,78.343364,IIIT Campus,tds,AE-WQ01,CoAP,00:15:00,200,13
2025-10-29T17:54:17.347860,3,Node_water_quality_su136,17.385767,78.394569,Kondapur,tds,AE-WM01,MQTT,00:10:00,200,11
2025-10-29T17:54:17.355722,6,Node_water_quality_uqvax,17.42405,78.341679,Chandanagar,tds,AE-WM01,CoAP,00:05:00,200,16
2025-10-29T17:54:17.370830,6,Node_waste_management_jz8bn,17.416476,78.353997,JNTU,tds,AE-WQ01,CoAP,00:01:00,200,15
2025-10-29T17:54:17.376814,3,Node_waste_management_842zp,17.443993,78.353895,Kothaguda,tds,AE-WQ01,CoAP,00:10:00,200,12
2025-10-29T17:54:17.387669,5,Node_water_quality_ogb4p,17.441442,78.374124,Kukatpally,tds,AE-WM01,MQTT,00:15:00,200,8
2025-10-29T17:54:17.414080,4,Node_water_quality_kyksh,17.441785,78.390544,Gachibowli,tds,AE-WM01,MQTT,00:05:00,200,9
2025-10-29T17:54:17.422080,5,Node_water_quality_z1b40,17.394211,78.374009,Kukatpally,tds,AE-WM01,MQTT,00:10:00,200,9
2025-10-29T17:54:17.435141,6,Node_waste_management_8xpsn,17.395645,78.346792,JNTU,tds,AE-WQ01,MQTT,00:01:00,200,6
2025-10-29T17:54:17.449111,3,Node_water_quality_tdrpp,17.413319,78.387637,Kothaguda,tds,AE-WM01,CoAP,00:01:00,200,10
2025-10-29T17:54:17.452020,3,Node_water_quality_xrl1g,17.39767,78.369405,Hitech City,tds,AE-WM01,CoAP,00:15:00,200,8
2025-10-29T17:54:17.462562,3,Node_waste_management_mnvtm,17.413763,78.361148,Kothaguda,tds,AE-WQ01,MQTT,00:05:00,200,6
2025-10-29T17:54:17.483300,5,Node_water_quality_akn8m,17.412106,78.383455,Kukatpally,tds,AE-WM01,CoAP,00:05:00,200,10
2025-10-29T17:54:17.497866,5,Node_water_quality_6j66e,17.414497,78.380936,IIIT Campus,tds,AE-WM01,MQTT,00:15:00,200,18
2025-10-29T17:54:17.503850,7,Node_waste_management_8jyih,17.435929,78.350455,Gachibowli,tds,AE-WQ01,CoAP,00:10:00,200,15
2025-10-29T17:54:17.541683,7,Node_water_quality_amdny,17.420539,78.364663,IIIT Campus,tds,AE-WM01,CoAP,00:01:00,200,16
2025-10-29T17:54:17.566126,5,Node_waste_management_rz3lz,17.397068,78.392885,Kondapur,tds,AE-WQ01,MQTT,00:01:00,200,6
2025-10-29T17:54:17.580535,7,Node_water_quality_ti6gx,17.413501,78.38479,Kothaguda,tds,AE-WM01,CoAP,00:10:00,200,8
2025-10-29T17:54:17.593596,3,Node_waste_management_4g69s,17.440074,78.351088,Kothaguda,tds,AE-WQ01,MQTT,00:10:00,200,12
2025-10-29T17:54:17.605336,3,Node_water_quality_mat3j,17.417464,78.351993,Gachibowli,tds,AE-WM01,CoAP,00:05:00,200,18
2025-10-29T17:54:17.607465,3,Node_waste_management_hq46q,17.387297,78.341144,BHEL,tds,AE-WQ01,CoAP,00:10:00,200,24
2025-10-29T17:54:17.617018,3,Node_water_quality_eeie4,17.386139,78.389233,Gachibowli,tds,AE-WM01,CoAP,00:10:00,200,17
2025-10-29T17:54:17.625703,1,Node_water_quality_jmu4d,17.438739,78.391318,Hitech City,tds,AE-WM01,MQTT,00:15:00,200,14
2025-10-29T17:54:17.628719,1,Node_waste_management_q6704,17.429403,78.359095,Lingampally,tds,AE-WQ01,CoAP,00:10:00,200,15
2025-10-29T17:54:17.631251,1,Node_waste_management_jmlzo,17.443994,78.366579,IIIT Campus,tds,AE-WQ01,MQTT,00:15:00,200,14
2025-10-29T17:54:17.627564,1,Node_waste_management_gbh08,17.400936,78.337826,IIIT Campus,tds,AE-WQ01,CoAP,00:01:00,200,18
2025-10-29T17:54:17.631944,1,Node_water_quality_7qmio,17.438273,78.341376,BHEL,tds,AE-WM01,CoAP,00:05:00,200,15
2025-10-29T17:54:17.629181,7,Node_water_quality_hfjpd,17.385641,78.353834,Chandanagar,tds,AE-WM01,MQTT,00:01:00,200,18
2025-10-29T17:54:17.636365,5,Node_water_quality_ikcdk,17.436722,78.370236,JNTU,tds,AE-WM01,MQTT,00:05:00,200,14
2025-10-29T17:54:17.630066,1,Node_water_quality_a811i,17.404728,78.375073,Kothaguda,tds,AE-WM01,MQTT,00:05:00,200,24
2025-10-29T17:54:17.635946,5,Node_waste_management_mnnwz,17.406637,78.394068,Kukatpally,tds,AE-WQ01,CoAP,00:05:00,200,19
2025-10-29T17:54:17.630701,1,Node_waste_management_b6tr0,17.428729,78.352907,Lingampally,tds,AE-WQ01,CoAP,00:10:00,200,24
2025-10-29T17:54:17.637271,1,Node_water_quality_dapz3,17.404348,78.34567,IIIT Campus,tds,AE-WM01,MQTT,00:10:00,200,18
2025-10-29T17:54:17.634751,1,Node_waste_management_hi9kw,17.440498,78.384841,Kothaguda,tds,AE-WQ01,CoAP,00:01:00,200,21
2025-10-29T17:54:17.633558,1,Node_waste_management_elwdk,17.386329,78.341069,Miyapur,tds,AE-WQ01,CoAP,00:05:00,200,23
2025-10-29T17:54:17.646763,7,Node_water_quality_2q3hr,17.400252,78.359217,IIIT Campus,tds,AE-WM01,CoAP,00:01:00,200,15
2025-10-29T17:54:17.648285,5,Node_water_quality_6zn6u,17.394003,78.387581,IIIT Campus,tds,AE-WM01,MQTT,00:05:00,200,14
2025-10-29T17:54:17.659067,8,Node_waste_management_jldcg,17.403876,78.387469,Gachibowli,tds,AE-WQ01,MQTT,00:10:00,200,8
2025-10-29T17:54:17.674704,5,Node_waste_management_zt14z,17.424923,78.378847,JNTU,tds,AE-WQ01,MQTT,00:15:00,200,10
2025-10-29T17:54:17.712127,4,Node_water_quality_y5zr6,17.41002,78.33582,IIIT Campus,tds,AE-WM01,CoAP,00:01:00,200,6
2025-10-29T17:54:17.728282,3,Node_waste_management_kgpwl,17.409198,78.342406,Kondapur,tds,AE-WQ01,MQTT,00:05:00,200,7
2025-10-29T17:54:17.754810,5,Node_water_quality_qtnra,17.421966,78.354619,Kothaguda,tds,AE-WM01,CoAP,00:05:00,200,7
2025-10-29T17:54:17.759891,7,Node_waste_management_rtdj2,17.438673,78.342293,Hitech City,tds,AE-WQ01,MQTT,00:15:00,200,6
2025-10-29T17:54:17.808245,6,Node_waste_management_e7tzr,17.419459,78.363386,Kondapur,tds,AE-WQ01,CoAP,00:01:00,200,5
2025-10-29T17:54:17.863339,6,Node_water_quality_fwfg3,17.43957,78.362586,Kothaguda,tds,AE-WM01,CoAP,00:10:00,200,6
2025-10-29T17:54:17.874461,8,Node_water_quality_bvbjs,17.394266,78.388339,BHEL,tds,AE-WM01,MQTT,00:15:00,200,33
2025-10-29T17:54:17.878360,8,Node_waste_management_d9yhx,17.427803,78.393917,Madhapur,tds,AE-WQ01,MQTT,00:10:00,200,30
2025-10-29T17:54:17.876859,8,Node_waste_management_jw1z5,17.394398,78.344641,Kondapur,tds,AE-WQ01,CoAP,00:05:00,200,41
2025-10-29T17:54:17.887122,6,Node_water_quality_0jsyf,17.41408,78.383203,Lingampally,tds,AE-WM01,MQTT,00:10:00,200,32
2025-10-29T17:54:17.902317,4,Node_water_quality_jh9be,17.42323,78.389802,Chandanagar,tds,AE-WM01,CoAP,00:05:00,200,22
2025-10-29T17:54:17.916648,4,Node_water_quality_174gr,17.43245,78.355972,IIIT Campus,tds,AE-WM01,CoAP,00:05:00,200,18
2025-10-29T17:54:17.929804,6,Node_water_quality_bno6l,17.43636,78.373628,Madhapur,tds,AE-WM01,MQTT,00:01:00,200,8
2025-10-29T17:54:17.933501,4,Node_waste_management_h4n9q,17.441798,78.390626,Kondapur,tds,AE-WQ01,MQTT,00:15:00,200,10
2025-10-29T17:54:17.937077,4,Node_water_quality_lezln,17.40778,78.375671,Madhapur,tds,AE-WM01,CoAP,00:10:00,200,7
2025-10-29T17:54:17.958152,2,Node_waste_management_zo4ld,17.443174,78.3823,Madhapur,tds,AE-WQ01,CoAP,00:10:00,200,11
2025-10-29T17:54:17.964988,4,Node_water_quality_aelcn,17.39515,78.343463,Hitech City,tds,AE-WM01,MQTT,00:01:00,200,17
2025-10-29T17:54:17.972486,7,Node_water_quality_s6w5i,17.396439,78.365041,Lingampally,tds,AE-WM01,CoAP,00:15:00,200,10
2025-10-29T17:54:17.995481,8,Node_water_quality_4xsvy,17.397428,78.352001,Kukatpally,tds,AE-WM01,CoAP,00:05:00,200,8
2025-10-29T17:54:17.996075,2,Node_waste_management_jxcea,17.409015,78.386315,Lingampally,tds,AE-WQ01,CoAP,00:05:00,200,8
2025-10-29T17:54:18.016577,4,Node_waste_management_o3dz1,17.417938,78.388262,Hitech City,tds,AE-WQ01,MQTT,00:15:00,200,7
2025-10-29T17:54:18.020896,2,Node_waste_management_7jqk1,17.386637,78.33879,JNTU,tds,AE-WQ01,CoAP,00:15:00,200,9
2025-10-29T17:54:18.021495,7,Node_water_quality_ay0eh,17.426419,78.363486,Hitech City,tds,AE-WM01,MQTT,00:05:00,200,10
2025-10-29T17:54:18.025131,2,Node_waste_management_0nb6s,17.392658,78.336148,Chandanagar,tds,AE-WQ01,CoAP,00:10:00,200,9
2025-10-29T17:54:18.047920,4,Node_water_quality_z0fq6,17.42476,78.35311,Miyapur,tds,AE-WM01,CoAP,00:01:00,200,7
2025-10-29T17:54:18.051578,2,Node_water_quality_31abm,17.398509,78.37966,Chandanagar,tds,AE-WM01,CoAP,00:01:00,200,6
2025-10-29T17:54:18.065384,2,Node_waste_management_wzssy,17.41302,78.360583,Lingampally,tds,AE-WQ01,MQTT,00:05:00,200,6
2025-10-29T17:54:18.064867,8,Node_waste_management_m1qeg,17.402959,78.371768,Madhapur,tds,AE-WQ01,CoAP,00:01:00,200,8
2025-10-29T17:54:18.080187,6,Node_water_quality_8lydm,17.410065,78.385695,Kothaguda,tds,AE-WM01,CoAP,00:15:00,200,10
2025-10-29T17:54:18.093421,2,Node_water_quality_99m8g,17.412081,78.367984,BHEL,tds,AE-WM01,MQTT,00:10:00,200,7
2025-10-29T17:54:18.106154,6,Node_water_quality_zwnrw,17.387284,78.39023,BHEL,tds,AE-WM01,MQTT,00:05:00,200,8
2025-10-29T17:54:18.109037,6,Node_water_quality_0lo2o,17.417509,78.389068,Chandanagar,tds,AE-WM01,MQTT,00:05:00,200,8
2025-10-29T17:54:18.113597,2,Node_water_quality_lm9if,17.41999,78.390613,Hitech City,tds,AE-WM01,MQTT,00:01:00,200,9
2025-10-29T17:54:18.122412,2,Node_water_quality_biikp,17.389057,78.336969,JNTU,tds,AE-WM01,MQTT,00:01:00,200,7
2025-10-29T17:54:18.121917,8,Node_waste_management_03tlj,17.392113,78.377795,Lingampally,tds,AE-WQ01,CoAP,00:15:00,200,11
