timestamp_ms,vertical_name,records_count,status_code,response_time_ms
2025-10-28T23:21:38.563219,waste_management,1,200,137.91
2025-10-28T23:21:38.577408,waste_management,1,200,78.21
2025-10-28T23:21:38.579395,waste_management,1,200,58.69
2025-10-28T23:21:38.580600,waste_management,1,200,37.25
2025-10-28T23:21:38.601710,water_quality,29,200,11.49
2025-10-28T23:21:38.743052,water_quality,31,200,65.03
2025-10-28T23:21:38.795608,water_quality,31,200,99.87
2025-10-28T23:21:38.796947,waste_management,1,200,101.06
2025-10-28T23:21:38.859294,water_quality,29,200,129.16
2025-10-28T23:21:38.875213,water_quality,29,200,133.7
2025-10-28T23:21:38.876998,waste_management,1,200,104.84
2025-10-28T23:21:38.877646,waste_management,1,200,168.68
2025-10-28T23:21:38.926294,waste_management,1,200,141.02
2025-10-28T23:21:38.932436,water_quality,29,200,158.34
2025-10-28T23:21:38.938442,water_quality,29,200,163.02
2025-10-28T23:21:38.939378,waste_management,1,200,110.84
2025-10-28T23:21:38.939734,waste_management,1,200,115.79
2025-10-28T23:21:38.940825,waste_management,1,200,123.01
2025-10-28T23:21:38.942813,water_quality,30,200,106.69
2025-10-28T23:21:38.972592,water_quality,29,200,96.81
2025-10-28T23:21:39.168669,waste_management,1,200,243.92
2025-10-28T23:21:39.169034,waste_management,1,200,228.09
2025-10-28T23:21:39.173892,water_quality,28,200,211.7
2025-10-28T23:21:39.176764,water_quality,28,200,248.94
2025-10-28T23:21:39.177439,waste_management,1,200,213.8
2025-10-28T23:21:39.273171,waste_management,1,200,214.49
2025-10-28T23:21:39.274245,waste_management,1,200,261.11
2025-10-28T23:21:39.275399,waste_management,1,200,181.74
2025-10-28T23:21:39.283531,water_quality,27,200,251.52
2025-10-28T23:21:39.286392,water_quality,27,200,193.94
2025-10-28T23:21:39.290749,water_quality,26,200,253.78
2025-10-28T23:21:39.316992,waste_management,1,200,123.09
2025-10-28T23:21:39.384151,waste_management,1,200,138.09
2025-10-28T23:21:39.389476,water_quality,26,200,97.95
2025-10-28T23:21:39.392909,water_quality,26,200,181.5
2025-10-28T23:21:39.393474,waste_management,1,200,116.74
2025-10-28T23:21:39.413982,waste_management,1,200,90.66
2025-10-28T23:21:39.429173,water_quality,28,200,120.25
2025-10-28T23:21:39.442070,waste_management,1,200,59.42
2025-10-28T23:21:39.450957,waste_management,1,200,49.0
2025-10-28T23:21:39.457481,water_quality,29,200,98.64
2025-10-28T23:21:39.476588,water_quality,29,200,78.56
2025-10-28T23:21:39.505987,waste_management,1,200,33.1
2025-10-28T23:21:39.510491,water_quality,27,200,35.56
2025-10-28T23:21:39.518968,water_quality,27,200,31.67
2025-10-28T23:21:39.530327,water_quality,27,200,13.13
2025-10-28T23:21:39.548999,waste_management,1,200,22.68
2025-10-28T23:21:39.555577,waste_management,1,200,16.76
2025-10-28T23:21:39.559821,water_quality,27,200,18.12
2025-10-28T23:21:39.586174,water_quality,27,200,17.56
2025-10-28T23:21:39.613332,water_quality,27,200,22.65
2025-10-28T23:21:39.618845,waste_management,1,200,22.75
2025-10-28T23:21:39.749311,waste_management,1,200,111.29
2025-10-28T23:21:39.751196,waste_management,1,200,119.6
2025-10-28T23:21:39.760004,water_quality,27,200,116.5
2025-10-28T23:21:39.762113,waste_management,1,200,128.16
2025-10-28T23:21:39.787720,water_quality,28,200,158.7
2025-10-28T23:21:39.793673,water_quality,29,200,87.56
2025-10-28T23:21:39.809175,water_quality,29,200,118.28
2025-10-28T23:21:39.810625,waste_management,1,200,59.08
2025-10-28T23:21:39.816189,waste_management,1,200,43.55
2025-10-28T23:21:39.822742,water_quality,29,200,53.46
2025-10-28T23:21:39.856954,waste_management,1,200,56.62
2025-10-28T23:21:39.902726,water_quality,28,200,75.93
2025-10-28T23:21:40.001652,water_quality,28,200,165.54
2025-10-28T23:21:40.006067,water_quality,28,200,178.96
2025-10-28T23:21:40.008463,water_quality,28,200,156.48
2025-10-28T23:21:40.100040,water_quality,28,200,207.64
2025-10-28T23:21:40.100554,waste_management,1,200,200.66
2025-10-28T23:21:40.101188,waste_management,1,200,136.81
2025-10-28T23:21:40.291126,waste_management,1,200,288.01
2025-10-28T23:21:40.294095,water_quality,30,200,370.23
2025-10-28T23:21:40.294479,waste_management,1,200,433.72
2025-10-28T23:21:40.295176,water_quality,26,200,53.47
2025-10-28T23:21:40.296513,water_quality,30,200,392.82
2025-10-28T23:21:40.462245,water_quality,26,200,398.66
2025-10-28T23:21:40.464854,water_quality,26,200,363.24
2025-10-28T23:21:40.465480,waste_management,1,200,291.69
2025-10-28T23:21:40.468432,water_quality,26,200,361.87
2025-10-28T23:21:40.469029,waste_management,1,200,260.28
2025-10-28T23:21:40.469813,waste_management,1,200,203.31
2025-10-28T23:21:40.509195,waste_management,1,200,203.8
2025-10-28T23:21:40.510180,waste_management,1,200,382.9
2025-10-28T23:21:40.521128,water_quality,28,200,220.23
2025-10-28T23:21:40.527868,water_quality,28,200,209.83
2025-10-28T23:21:40.539771,water_quality,27,200,232.22
2025-10-28T23:21:40.548583,waste_management,1,200,278.66
2025-10-28T23:21:40.552919,waste_management,1,200,232.21
2025-10-28T23:21:40.592133,water_quality,28,200,234.62
2025-10-28T23:21:40.595406,water_quality,28,200,263.0
2025-10-28T23:21:40.606880,water_quality,28,200,181.97
2025-10-28T23:21:40.761318,waste_management,1,200,398.96
2025-10-28T23:21:40.762394,waste_management,1,200,374.19
2025-10-28T23:21:40.765682,waste_management,1,200,362.72
2025-10-28T23:21:40.766865,waste_management,1,200,356.14
2025-10-28T23:21:40.773760,water_quality,28,200,321.62
2025-10-28T23:21:40.777366,water_quality,28,200,418.31
2025-10-28T23:21:40.777963,waste_management,1,200,401.33
2025-10-28T23:21:40.785361,water_quality,28,200,329.52
2025-10-28T23:21:40.786193,waste_management,1,200,282.59
2025-10-28T23:21:40.786900,water_quality,26,200,182.14
2025-10-28T23:21:40.806120,waste_management,1,200,262.74
2025-10-28T23:21:40.807629,waste_management,1,200,208.81
2025-10-28T23:21:40.809855,waste_management,1,200,80.6
2025-10-28T23:21:40.812916,water_quality,26,200,222.78
2025-10-28T23:21:40.813552,waste_management,1,200,42.26
2025-10-28T23:21:40.842155,waste_management,1,200,22.27
2025-10-28T23:21:40.856196,water_quality,26,200,10.43
2025-10-28T23:21:40.941112,water_quality,27,200,67.89
2025-10-28T23:21:40.961121,water_quality,27,200,80.77
2025-10-28T23:21:40.970392,water_quality,27,200,82.12
2025-10-28T23:21:40.985068,water_quality,27,200,78.34
2025-10-28T23:21:40.991355,water_quality,27,200,74.99
2025-10-28T23:21:40.997405,water_quality,27,200,79.37
2025-10-28T23:21:40.998829,waste_management,1,200,92.13
2025-10-28T23:21:41.002123,waste_management,1,200,71.23
2025-10-28T23:21:41.019988,water_quality,27,200,33.72
2025-10-28T23:21:41.020653,waste_management,1,200,25.23
2025-10-28T23:21:41.021073,waste_management,1,200,15.41
2025-10-28T23:21:41.050299,waste_management,1,200,22.93
2025-10-28T23:21:41.055407,waste_management,1,200,15.26
2025-10-28T23:21:41.059191,water_quality,27,200,17.63
2025-10-28T23:21:41.071917,waste_management,1,200,12.55
2025-10-28T23:21:41.091713,water_quality,27,200,13.15
2025-10-28T23:21:41.116693,water_quality,28,200,28.06
2025-10-28T23:21:41.125611,water_quality,28,200,37.4
2025-10-28T23:21:41.134970,water_quality,28,200,27.81
2025-10-28T23:21:41.142381,water_quality,28,200,39.76
2025-10-28T23:21:41.279280,waste_management,1,200,138.11
2025-10-28T23:21:41.324403,waste_management,1,200,180.95
2025-10-28T23:21:41.325046,waste_management,1,200,114.99
2025-10-28T23:21:41.352912,water_quality,31,200,98.16
2025-10-28T23:21:41.355638,waste_management,1,200,89.45
2025-10-28T23:21:41.403823,water_quality,31,200,115.66
2025-10-28T23:21:41.408910,water_quality,32,200,80.45
2025-10-28T23:21:41.409755,waste_management,1,200,66.38
2025-10-28T23:21:41.410411,waste_management,1,200,69.23
2025-10-28T23:21:41.485335,waste_management,1,200,131.06
2025-10-28T23:21:41.486081,waste_management,1,200,91.8
2025-10-28T23:21:41.491380,water_quality,31,200,110.89
2025-10-28T23:21:41.543459,water_quality,31,200,97.01
2025-10-28T23:21:41.715941,waste_management,1,200,228.53
2025-10-28T23:21:41.716796,waste_management,1,200,246.42
2025-10-28T23:21:41.747292,waste_management,1,200,178.79
2025-10-28T23:21:41.750289,water_quality,28,200,190.5
2025-10-28T23:21:41.751445,waste_management,1,200,279.95
2025-10-28T23:21:41.752587,waste_management,1,200,257.85
2025-10-28T23:21:41.753737,waste_management,1,200,253.18
2025-10-28T23:21:41.770820,water_quality,30,200,17.37
2025-10-28T23:21:41.786340,waste_management,1,200,72.0
2025-10-28T23:21:41.803968,water_quality,30,200,148.17
2025-10-28T23:21:41.805817,waste_management,1,200,152.35
2025-10-28T23:21:41.815547,waste_management,1,200,140.18
2025-10-28T23:21:41.821583,water_quality,30,200,209.64
2025-10-28T23:21:41.825342,water_quality,30,200,133.85
2025-10-28T23:21:41.842601,waste_management,1,200,76.05
2025-10-28T23:21:41.843282,waste_management,1,200,65.0
2025-10-28T23:21:41.846025,water_quality,30,200,52.05
2025-10-28T23:21:41.859505,water_quality,30,200,54.86
2025-10-28T23:21:41.863998,water_quality,30,200,28.01
2025-10-28T23:21:41.894708,water_quality,30,200,17.66
2025-10-28T23:21:41.939369,waste_management,1,200,55.41
2025-10-28T23:21:41.974967,water_quality,30,200,85.17
2025-10-28T23:21:41.976159,waste_management,1,200,88.24
2025-10-28T23:21:41.980478,water_quality,30,200,99.01
2025-10-28T23:21:41.980926,waste_management,1,200,87.79
2025-10-28T23:21:42.096522,water_quality,28,200,124.76
2025-10-28T23:21:42.110708,water_quality,28,200,103.27
2025-10-28T23:21:42.113723,water_quality,28,200,118.28
2025-10-28T23:21:42.125351,water_quality,28,200,121.2
2025-10-28T23:21:42.134270,waste_management,1,200,41.5
2025-10-28T23:21:42.138779,water_quality,28,200,56.56
2025-10-28T23:21:42.141604,water_quality,28,200,43.94
2025-10-28T23:21:42.143842,water_quality,28,200,93.65
2025-10-28T23:21:42.146433,water_quality,28,200,54.47
2025-10-28T23:21:42.146748,waste_management,1,200,49.91
2025-10-28T23:21:42.153432,waste_management,1,200,41.43
2025-10-28T23:21:42.173501,waste_management,1,200,14.92
2025-10-28T23:21:42.195747,waste_management,1,200,31.71
2025-10-28T23:21:42.327310,water_quality,30,200,137.29
2025-10-28T23:21:42.340631,water_quality,30,200,157.11
2025-10-28T23:21:42.345003,water_quality,30,200,163.72
2025-10-28T23:21:42.350182,waste_management,1,200,159.75
2025-10-28T23:21:42.382459,water_quality,30,200,80.23
2025-10-28T23:21:42.387177,water_quality,30,200,152.14
2025-10-28T23:21:42.403060,water_quality,31,200,70.76
2025-10-28T23:21:42.407480,waste_management,1,200,152.84
2025-10-28T23:21:42.416579,water_quality,31,200,106.4
2025-10-28T23:21:42.421292,water_quality,31,200,115.38
2025-10-28T23:21:42.424453,water_quality,31,200,80.39
2025-10-28T23:21:42.428588,water_quality,31,200,88.99
2025-10-28T23:21:42.441591,waste_management,1,200,77.06
2025-10-28T23:21:42.443637,waste_management,1,200,67.58
2025-10-28T23:21:42.449447,water_quality,30,200,53.74
2025-10-28T23:21:42.474216,water_quality,30,200,34.63
2025-10-28T23:21:42.478878,water_quality,30,200,25.57
2025-10-28T23:21:42.479323,waste_management,1,200,29.69
2025-10-28T23:21:42.484164,water_quality,30,200,26.94
2025-10-28T23:21:42.489016,waste_management,1,200,13.48
2025-10-28T23:21:42.501851,waste_management,1,200,7.47
2025-10-28T23:21:42.557076,water_quality,32,200,25.9
2025-10-28T23:21:42.567823,waste_management,1,200,13.86
2025-10-28T23:21:42.583878,waste_management,1,200,10.57
2025-10-28T23:21:42.586165,waste_management,1,200,9.01
2025-10-28T23:21:42.634411,water_quality,32,200,46.62
2025-10-28T23:21:42.717417,waste_management,1,200,80.59
2025-10-28T23:21:42.765532,waste_management,1,200,117.86
2025-10-28T23:21:42.817106,waste_management,1,200,138.32
2025-10-28T23:21:42.827072,waste_management,1,200,86.13
2025-10-28T23:21:42.903038,water_quality,31,200,214.53
2025-10-28T23:21:42.904059,waste_management,1,200,190.09
2025-10-28T23:21:42.908671,water_quality,31,200,238.19
2025-10-28T23:21:42.913411,water_quality,31,200,226.39
2025-10-28T23:21:42.916731,water_quality,32,200,140.32
2025-10-28T23:21:42.917427,waste_management,1,200,142.52
2025-10-28T23:21:42.983798,water_quality,31,200,186.03
2025-10-28T23:21:43.001381,water_quality,31,200,222.02
2025-10-28T23:21:43.008152,water_quality,31,200,186.28
2025-10-28T23:21:43.030184,waste_management,1,200,136.29
2025-10-28T23:21:43.042152,water_quality,31,200,83.04
2025-10-28T23:21:43.043709,waste_management,1,200,171.64
2025-10-28T23:21:43.056988,waste_management,1,200,133.16
2025-10-28T23:21:43.072496,water_quality,31,200,133.58
2025-10-28T23:21:43.080758,water_quality,31,200,204.44
2025-10-28T23:21:43.081989,waste_management,1,200,194.02
2025-10-28T23:21:43.084244,waste_management,1,200,143.56
2025-10-28T23:21:43.093127,water_quality,32,200,134.29
2025-10-28T23:21:43.123975,waste_management,1,200,111.58
2025-10-28T23:21:43.162132,water_quality,31,200,113.79
2025-10-28T23:21:43.180098,waste_management,1,200,65.86
2025-10-28T23:21:43.181425,waste_management,1,200,57.19
2025-10-28T23:21:43.188478,waste_management,1,200,21.72
2025-10-28T23:21:43.263365,water_quality,30,200,59.09
2025-10-28T23:21:43.263922,waste_management,1,200,59.51
2025-10-28T23:21:43.274871,water_quality,30,200,45.89
2025-10-28T23:21:43.278157,water_quality,30,200,20.17
2025-10-28T23:21:43.278536,waste_management,1,200,62.04
2025-10-28T23:21:43.305899,water_quality,30,200,19.04
2025-10-28T23:21:43.320326,water_quality,30,200,29.28
2025-10-28T23:21:43.323648,waste_management,1,200,26.05
2025-10-28T23:21:43.328447,water_quality,30,200,22.04
2025-10-28T23:21:43.366097,water_quality,30,200,32.65
2025-10-28T23:21:43.465425,water_quality,28,200,116.2
2025-10-28T23:21:43.584365,water_quality,28,200,174.23
2025-10-28T23:21:43.587505,waste_management,1,200,198.14
2025-10-28T23:21:43.590259,water_quality,28,200,174.14
2025-10-28T23:21:43.595457,water_quality,28,200,184.11
2025-10-28T23:21:43.666655,waste_management,1,200,207.53
2025-10-28T23:21:43.667186,waste_management,1,200,281.88
2025-10-28T23:21:43.670526,water_quality,28,200,216.88
2025-10-28T23:21:43.786562,water_quality,27,200,281.08
2025-10-28T23:21:43.792775,water_quality,27,200,292.09
2025-10-28T23:21:43.795908,waste_management,1,200,292.86
2025-10-28T23:21:43.796238,waste_management,1,200,301.16
2025-10-28T23:21:43.796864,waste_management,1,200,303.63
2025-10-28T23:21:43.798939,water_quality,27,200,283.06
2025-10-28T23:21:43.880401,waste_management,1,200,189.95
2025-10-28T23:21:43.889489,water_quality,23,200,233.13
2025-10-28T23:21:43.897951,water_quality,23,200,310.97
2025-10-28T23:21:43.905704,water_quality,23,200,295.18
2025-10-28T23:21:43.944730,waste_management,1,200,207.8
2025-10-28T23:21:44.056515,water_quality,26,200,613.3
2025-10-28T23:21:44.133189,water_quality,24,200,387.7
2025-10-28T23:21:44.133841,waste_management,1,200,296.01
2025-10-28T23:21:44.134210,waste_management,1,200,371.77
2025-10-28T23:21:44.135276,waste_management,1,200,434.11
2025-10-28T23:21:44.137826,water_quality,24,200,371.24
2025-10-28T23:21:44.138173,waste_management,1,200,271.36
2025-10-28T23:21:44.138480,waste_management,1,200,279.47
2025-10-28T23:21:44.138777,waste_management,1,200,299.71
2025-10-28T23:21:44.189746,water_quality,24,200,281.93
2025-10-28T23:21:44.197861,waste_management,1,200,269.74
2025-10-28T23:21:44.213108,water_quality,24,200,292.22
2025-10-28T23:21:44.216821,waste_management,1,200,321.81
2025-10-28T23:21:44.294369,waste_management,1,200,263.15
2025-10-28T23:21:44.296370,waste_management,1,200,211.81
2025-10-28T23:21:44.299496,water_quality,24,200,326.88
2025-10-28T23:21:44.299926,waste_management,1,200,316.97
2025-10-28T23:21:44.302057,water_quality,23,200,224.68
2025-10-28T23:21:44.304046,water_quality,23,200,226.22
2025-10-28T23:21:44.304369,waste_management,1,200,164.41
2025-10-28T23:21:44.306516,water_quality,23,200,171.7
2025-10-28T23:21:44.308586,water_quality,23,200,222.24
2025-10-28T23:21:44.552071,waste_management,1,200,371.78
2025-10-28T23:21:44.555147,water_quality,24,200,345.68
2025-10-28T23:21:44.555529,waste_management,1,200,215.17
2025-10-28T23:21:44.556139,waste_management,1,200,209.42
2025-10-28T23:21:44.558871,water_quality,24,200,300.87
2025-10-28T23:21:44.561306,water_quality,24,200,321.14
2025-10-28T23:21:44.565569,water_quality,24,200,248.5
2025-10-28T23:21:44.569237,water_quality,24,200,313.49
2025-10-28T23:21:44.569967,waste_management,1,200,298.17
2025-10-28T23:21:44.589467,water_quality,27,200,138.82
2025-10-28T23:21:44.604004,waste_management,1,200,218.75
2025-10-28T23:21:44.614613,waste_management,1,200,220.79
2025-10-28T23:21:44.632051,water_quality,27,200,226.05
2025-10-28T23:21:44.660173,waste_management,1,200,128.45
2025-10-28T23:21:44.667904,water_quality,28,200,139.32
2025-10-28T23:22:13.829507,waste_management,1,200,28491.53
2025-10-28T23:23:38.194631,water_quality,0,0,83817.18
2025-10-28T23:23:38.195494,water_quality,0,0,94296.5
2025-10-28T23:23:38.195954,water_quality,0,0,94201.88
2025-10-28T23:23:38.196182,water_quality,0,0,92291.32
2025-10-28T23:23:38.196416,water_quality,0,0,93985.16
2025-10-28T23:23:38.197146,water_quality,0,0,95671.06
2025-10-28T23:23:38.197615,water_quality,0,0,95137.51
2025-10-28T23:23:38.198338,waste_management,0,0,95578.24
2025-10-28T23:23:38.198709,waste_management,0,0,83436.62
2025-10-28T23:23:38.198881,water_quality,0,0,83496.52
2025-10-28T23:23:38.201064,water_quality,0,0,83936.63
2025-10-28T23:23:38.201518,waste_management,0,0,83537.02
2025-10-28T23:23:38.219623,waste_management,0,0,110719.65
2025-10-28T23:23:38.220258,waste_management,0,0,108973.41
2025-10-28T23:23:38.220553,water_quality,0,0,83778.21
2025-10-28T23:23:38.224295,waste_management,0,0,100494.47
2025-10-28T23:23:38.226132,water_quality,0,0,100380.03
2025-10-28T23:23:38.226752,waste_management,0,0,100407.81
2025-10-28T23:23:38.231905,water_quality,0,0,84430.73
2025-10-28T23:23:38.232851,waste_management,0,0,86672.05
2025-10-28T23:23:38.234733,water_quality,0,0,113535.35
2025-10-28T23:23:38.236594,waste_management,0,0,113544.98
2025-10-28T23:23:38.236918,water_quality,0,0,113653.66
2025-10-28T23:23:38.237151,waste_management,0,0,113523.44
2025-10-28T23:23:38.237376,water_quality,0,0,113469.0
2025-10-28T23:23:38.237842,water_quality,0,0,113015.15
2025-10-28T23:23:38.238052,waste_management,0,0,113198.23
2025-10-28T23:23:38.238276,waste_management,0,0,113363.15
2025-10-28T23:23:38.238488,water_quality,0,0,113350.1
2025-10-28T23:23:38.238752,waste_management,0,0,113623.33
2025-10-28T23:23:38.238925,waste_management,0,0,113510.15
2025-10-28T23:23:38.239118,waste_management,0,0,113654.93
2025-10-28T23:23:38.239284,water_quality,0,0,113522.95
2025-10-28T23:23:38.239457,water_quality,0,0,112570.16
2025-10-28T23:23:38.239636,waste_management,0,0,112538.28
2025-10-28T23:23:38.239806,water_quality,0,0,112771.77
2025-10-28T23:23:38.239988,waste_management,0,0,113573.93
2025-10-28T23:23:38.240172,waste_management,0,0,113540.39
2025-10-28T23:23:38.240347,waste_management,0,0,113071.51
2025-10-28T23:23:38.240523,water_quality,0,0,113136.33
2025-10-28T23:23:38.240740,waste_management,0,0,113623.78
2025-10-28T23:23:38.240965,waste_management,0,0,113640.39
2025-10-28T23:23:38.241190,waste_management,0,0,113621.84
2025-10-28T23:23:38.241408,water_quality,0,0,113704.86
2025-10-28T23:23:38.242052,waste_management,0,0,113081.21
2025-10-28T23:23:38.243111,water_quality,0,0,113629.11
2025-10-28T23:23:38.243333,water_quality,0,0,113248.07
2025-10-28T23:23:38.243517,water_quality,0,0,113183.58
2025-10-28T23:23:38.243941,waste_management,0,0,113716.82
2025-10-28T23:23:38.244294,waste_management,0,0,113298.43
2025-10-28T23:23:38.244431,waste_management,0,0,113125.64
2025-10-28T23:23:38.244587,water_quality,0,0,113603.36
2025-10-28T23:23:38.244721,waste_management,0,0,113561.09
2025-10-28T23:23:38.244863,water_quality,0,0,113215.8
2025-10-28T23:23:38.245011,waste_management,0,0,113314.02
2025-10-28T23:23:38.245160,water_quality,0,0,113480.77
2025-10-28T23:23:38.245957,waste_management,0,0,110754.99
2025-10-28T23:23:38.246161,water_quality,0,0,107154.16
2025-10-28T23:23:38.246356,water_quality,0,0,110737.61
2025-10-28T23:23:38.246529,water_quality,0,0,84284.46
2025-10-28T23:23:38.246732,waste_management,0,0,91594.56
2025-10-28T23:23:38.247151,water_quality,0,0,91135.41
2025-10-28T23:23:38.247333,water_quality,0,0,91516.78
2025-10-28T23:23:38.987266,waste_management,1,200,25.11
2025-10-28T23:25:39.596980,waste_management,0,0,120814.68
2025-10-28T23:25:39.602544,water_quality,0,0,120815.0
2025-10-28T23:25:39.603421,waste_management,0,0,120795.39
2025-10-28T23:25:39.603750,water_quality,0,0,120792.62
2025-10-28T23:25:39.604067,water_quality,0,0,120785.54
2025-10-28T23:25:39.604393,waste_management,0,0,120772.51
2025-10-28T23:25:39.604692,water_quality,0,0,120768.62
2025-10-28T23:25:39.605449,waste_management,0,0,121406.36
2025-10-28T23:25:39.605751,waste_management,0,0,121387.72
2025-10-28T23:25:39.606081,water_quality,0,0,121378.65
2025-10-28T23:25:39.606354,water_quality,0,0,121377.09
2025-10-28T23:25:39.606612,waste_management,0,0,121357.41
2025-10-28T23:25:39.606809,waste_management,0,0,121356.77
2025-10-28T23:25:39.606998,water_quality,0,0,121356.26
2025-10-28T23:25:39.607199,waste_management,0,0,121090.84
2025-10-28T23:25:39.607626,waste_management,0,0,121054.97
2025-10-28T23:25:39.609309,waste_management,0,0,121042.52
2025-10-28T23:25:39.609587,water_quality,0,0,121043.3
2025-10-28T23:25:39.611574,waste_management,0,0,121037.22
2025-10-28T23:25:39.612029,waste_management,0,0,121029.38
2025-10-28T23:25:39.612203,water_quality,0,0,121029.07
2025-10-28T23:25:39.612367,water_quality,0,0,121023.5
2025-10-28T23:25:39.612533,water_quality,0,0,121021.92
2025-10-28T23:25:39.612716,water_quality,0,0,121021.74
2025-10-28T23:25:39.612898,water_quality,0,0,120155.62
2025-10-28T23:25:39.613072,waste_management,0,0,121016.74
2025-10-28T23:25:39.613234,waste_management,0,0,121015.27
2025-10-28T23:25:39.613407,water_quality,0,0,121013.82
