timestamp_ms,node_id,node_name,temperature,status_code,response_time_ms,success
2025-10-28T23:27:40.947862,8030,Node_waste_management_89zkk,34.04,0,120847.43,False
2025-10-28T23:27:40.949368,8443,Node_water_quality_gon2w,22.23,0,120832.15,False
2025-10-28T23:27:40.949658,7758,Node_water_quality_c5bvc,23.64,0,120819.87,False
2025-10-28T23:27:40.949936,7855,Node_waste_management_s26bn,31.41,0,120819.06,False
2025-10-28T23:27:40.950452,7390,Node_waste_management_h6yzd,34.2,0,120815.51,False
2025-10-28T23:27:40.950699,8666,Node_waste_management_fbs8o,22.13,0,120809.6,False
2025-10-28T23:27:40.950945,8100,Node_water_quality_qp3mu,29.64,0,120809.12,False
2025-10-28T23:27:40.951665,8550,Node_water_quality_77kw3,33.6,0,120794.41,False
2025-10-28T23:27:40.954554,7710,Node_waste_management_v7zwe,29.07,0,120779.04,False
2025-10-28T23:27:40.954876,8204,Node_water_quality_iok6y,34.05,0,120774.44,False
2025-10-28T23:27:40.955382,7784,Node_water_quality_4xre4,27.23,0,120762.27,False
2025-10-28T23:27:40.955831,7933,Node_waste_management_zpei0,23.59,0,120756.3,False
2025-10-28T23:27:40.956861,7643,Node_waste_management_7dstq,26.35,0,120747.19,False
2025-10-28T23:27:40.959818,8004,Node_waste_management_16ny1,29.82,0,121031.32,False
2025-10-28T23:27:40.960091,8423,Node_water_quality_8jbtg,34.63,0,119550.08,False
2025-10-28T23:27:40.960285,7932,Node_water_quality_84lns,34.65,0,119642.77,False
2025-10-28T23:27:40.960475,8238,Node_water_quality_fdd8w,32.11,0,121030.08,False
2025-10-28T23:27:40.960664,8346,Node_water_quality_nye5q,28.2,0,121026.13,False
2025-10-28T23:27:40.963264,8486,Node_water_quality_fkxrp,24.97,0,121002.33,False
2025-10-28T23:27:40.963528,7478,Node_water_quality_9aqk4,34.14,0,120999.65,False
2025-10-28T23:27:40.963796,7969,Node_waste_management_as5ho,30.66,0,120991.43,False
2025-10-28T23:27:40.963954,8654,Node_waste_management_o3emp,23.63,0,120990.74,False
2025-10-28T23:27:40.964086,8620,Node_water_quality_gjqfi,30.19,0,120982.52,False
2025-10-28T23:27:40.964451,8075,Node_water_quality_44unl,20.87,0,120969.47,False
2025-10-28T23:27:40.965112,8255,Node_waste_management_29y1v,33.16,0,120960.02,False
2025-10-28T23:27:40.965596,8013,Node_waste_management_gocef,20.45,0,120935.39,False
2025-10-28T23:27:40.966981,7851,Node_water_quality_infc3,20.41,0,120901.57,False
2025-10-28T23:27:40.967732,7543,Node_water_quality_e4cds,23.31,0,120881.36,False
2025-10-28T23:29:42.462199,7896,Node_water_quality_0jche,25.74,503,121149.39,False
2025-10-28T23:29:42.462908,7428,Node_water_quality_mn71b,33.99,503,121114.17,False
2025-10-28T23:29:42.466792,7560,Node_waste_management_99krq,32.36,503,121178.63,False
2025-10-28T23:29:42.467092,8613,Node_water_quality_oxvxm,25.96,503,121176.07,False
2025-10-28T23:29:42.471740,8314,Node_waste_management_1xxxu,26.19,503,121127.99,False
2025-10-28T23:29:42.473182,7739,Node_water_quality_em5ym,34.54,503,121143.4,False
2025-10-28T23:29:42.480083,8533,Node_water_quality_by39p,26.29,503,121197.49,False
2025-10-28T23:29:47.745464,7529,Node_water_quality_l3xxp,28.45,503,126474.07,False
2025-10-28T23:29:47.747076,7934,Node_water_quality_0tgru,25.67,503,126448.1,False
2025-10-28T23:31:42.877719,7676,Node_waste_management_ssm5o,21.86,503,241450.48,False
2025-10-28T23:31:42.898010,7410,Node_water_quality_sqecc,27.05,503,241539.06,False
2025-10-28T23:31:42.932753,7780,Node_water_quality_equu5,26.12,503,241583.49,False
2025-10-28T23:31:42.969778,8472,Node_waste_management_zpgwx,21.12,503,241518.14,False
2025-10-28T23:31:42.970750,7438,Node_waste_management_bgid4,33.25,503,241489.22,False
2025-10-28T23:31:42.981871,7940,Node_water_quality_j251s,27.13,503,241656.12,False
2025-10-28T23:31:42.982285,8629,Node_waste_management_5866r,33.18,503,241605.44,False
2025-10-28T23:31:43.011660,8624,Node_water_quality_pvkew,30.92,503,241749.67,False
2025-10-28T23:31:43.023228,7690,Node_water_quality_c7a0k,25.53,503,241631.51,False
2025-10-28T23:31:43.024052,8016,Node_water_quality_q891t,24.15,503,241583.72,False
2025-10-28T23:31:43.024844,8185,Node_water_quality_cm6ld,21.14,503,241605.4,False
2025-10-28T23:31:43.046454,8569,Node_water_quality_mn5yi,30.66,503,241761.33,False
2025-10-28T23:31:43.063827,8123,Node_waste_management_kpqre,29.1,503,120197.38,False
2025-10-28T23:31:43.069073,7813,Node_water_quality_7thx3,20.46,503,120142.94,False
2025-10-28T23:31:44.309693,7936,Node_waste_management_93q8d,32.4,503,242878.45,False
2025-10-28T23:31:44.316132,8675,Node_water_quality_4kz2c,24.67,503,242891.47,False
2025-10-28T23:31:44.325792,8562,Node_water_quality_o77ne,27.51,503,242822.97,False
2025-10-28T23:31:48.081371,7519,Node_waste_management_93otk,20.89,503,246638.2,False
2025-10-28T23:31:49.432311,8410,Node_waste_management_fwsea,33.09,503,248007.09,False
2025-10-28T23:31:49.450038,7956,Node_water_quality_7z5uh,28.49,503,247997.88,False
2025-10-28T23:32:27.271795,7842,Node_water_quality_twkk8,27.09,200,285892.99,True
2025-10-28T23:32:27.372293,8315,Node_water_quality_3r3kg,22.39,200,285879.15,True
2025-10-28T23:32:27.846817,7868,Node_waste_management_9qj26,26.63,200,286474.96,True
2025-10-28T23:33:43.697242,7502,Node_waste_management_6z412,31.25,0,120230.04,False
2025-10-28T23:33:43.702694,8264,Node_water_quality_79ffn,31.04,0,114823.55,False
2025-10-28T23:33:43.704611,8504,Node_waste_management_0mnzs,33.85,0,118989.84,False
2025-10-28T23:33:43.705461,8015,Node_water_quality_52ywi,21.76,0,120517.11,False
2025-10-28T23:33:43.709263,8349,Node_water_quality_19oxr,29.62,0,120351.61,False
2025-10-28T23:33:43.709896,8543,Node_water_quality_rw6mv,32.75,0,120278.02,False
2025-10-28T23:33:43.712069,7363,node1,34.72,0,118900.68,False
2025-10-28T23:33:43.712342,8422,Node_water_quality_ojusk,34.35,0,118403.33,False
2025-10-28T23:33:45.956722,8062,Node_water_quality_0t7m8,34.42,0,78862.46,False
2025-10-28T23:33:45.957044,7404,Node_waste_management_ccomo,22.29,0,78426.23,False
2025-10-28T23:33:45.960007,8116,Node_water_quality_7jzj9,25.68,0,78726.61,False
2025-10-28T23:33:45.960333,8506,Node_water_quality_5wl3v,27.41,0,78496.97,False
2025-10-28T23:33:45.960652,7551,Node_water_quality_4jzsm,28.54,0,243137.89,False
2025-10-28T23:33:45.962829,7738,Node_water_quality_vn64j,22.76,0,78156.48,False
2025-10-28T23:33:45.964504,8583,Node_water_quality_e3ag5,33.32,0,78396.01,False
2025-10-28T23:33:45.964681,8224,Node_waste_management_8scoa,20.78,0,78228.71,False
2025-10-28T23:33:45.972561,7501,Node_water_quality_0l15h,34.07,0,237727.53,False
2025-10-28T23:33:45.973182,7822,Node_water_quality_frv6c,34.64,0,243047.8,False
2025-10-28T23:33:45.973366,7969,Node_waste_management_as5ho,29.71,0,237786.4,False
2025-10-28T23:33:45.973653,8557,Node_water_quality_5gze6,29.76,0,122480.72,False
2025-10-28T23:33:45.973829,8095,Node_water_quality_g6hzz,31.05,0,242907.44,False
2025-10-28T23:33:45.975038,8477,Node_water_quality_n7gon,33.06,0,78168.14,False
2025-10-28T23:33:45.975759,7659,Node_waste_management_vjc0g,29.97,0,121283.73,False
2025-10-28T23:33:45.977188,7495,Node_waste_management_dqt10,26.52,0,122589.17,False
2025-10-28T23:33:45.977829,8068,Node_waste_management_delap,24.94,0,364514.63,False
2025-10-28T23:33:45.978220,8367,Node_water_quality_axr3m,28.23,0,78305.24,False
2025-10-28T23:33:45.978348,7696,Node_water_quality_qkp9a,24.06,0,364478.82,False
2025-10-28T23:33:45.978482,8119,Node_water_quality_ujgo5,29.49,0,121122.58,False
2025-10-28T23:33:45.978947,8031,Node_waste_management_nrzdt,32.67,0,364450.7,False
2025-10-28T23:33:45.979069,7781,Node_water_quality_a0fqk,21.62,0,364450.06,False
